"SiteID","wsArea","pctSili","pctBasa","pctGran","pctCarb","majGeol","elev"
37,2.37270000000005,0.70497211328598,0.29502788671402,0,0,"siliciclastic",451.038208007812
38,2.45670000000005,0.680867559406404,0.319132440593596,0,0,"siliciclastic",432.847595214844
39,1.26950000000061,1,0,0,0,"siliciclastic",535.877502441406
40,2.31620000000061,1,0,0,0,"siliciclastic",517.247497558594
41,2.83670000000061,1,0,0,0,"siliciclastic",505.182312011719
42,3.15710000000061,1,0,0,0,"siliciclastic",494.122009277344
43,3.40290000000061,1,0,0,0,"siliciclastic",480.875396728516
44,1.57710000000073,0,1,0,0,"basaltic",403.208312988281
45,0.937700000000164,0.811283405712347,0.188716594287653,0,0,"siliciclastic",545.445129394531
46,1.47250000000029,0.754234346986613,0.245765653013387,0,0,"siliciclastic",479.468505859375
47,0.837100000000298,0.960992613343993,0.039007386656007,0,0,"siliciclastic",542.581909179688
48,1.0653000000003,0.803653944195999,0.196346055804001,0,0,"siliciclastic",437.847808837891
49,1.13770000000007,0.752511687397557,0.247488312602443,0,0,"siliciclastic",364.769104003906
50,1.27769999999954,1,0,0,0,"siliciclastic",539.0654296875
51,1.64260000000025,1,0,0,0,"siliciclastic",517.341125488281
52,1.91760000000019,1,0,0,0,"siliciclastic",497.211303710938
53,2.1510999999998,1,0,0,0,"siliciclastic",478.333587646484
54,1.13950000000035,0.563229106855562,0.436770893144438,0,0,"siliciclastic",367.046813964844
55,1.17440000000012,0.546491457137229,0.453508542862771,0,0,"siliciclastic",325.101593017578
56,1.58969999999985,1,0,0,0,"siliciclastic",527.361572265625
57,1.76969999999934,1,0,0,0,"siliciclastic",507.238311767578
58,2.02829999999986,1,0,0,0,"siliciclastic",492.536590576172
59,0.716800000000326,1,0,0,0,"siliciclastic",605.292785644531
60,1.87600000000097,1,0,0,0,"siliciclastic",572.965026855469
61,2.2421000000004,1,0,0,0,"siliciclastic",557.133422851562
62,3.05050000000018,0.983673868481594,0,0,0.0163261315184061,"siliciclastic",460.269714355469
63,3.09190000000012,0.979072348018051,0,0,0.0209276519819484,"siliciclastic",448.947296142578
64,0.915299999999264,0.954482141602612,0.045517858397388,0,0,"siliciclastic",557.392517089844
65,2.22609999999975,0.771663921906869,0.228336078093131,0,0,"siliciclastic",446.966796875
66,2.71270000000022,0.673514357936808,0.326485642063192,0,0,"siliciclastic",374.035186767578
67,2.94709999999974,0.619945844652478,0.380054155347522,0,0,"siliciclastic",306.95361328125
68,0.923900000000631,1,0,0,0,"siliciclastic",605.433776855469
69,0.947599999999748,0.808597583308723,0.191402416691277,0,0,"siliciclastic",556.032592773438
70,1.06910000000039,1,0,0,0,"siliciclastic",548.019226074219
71,1.34730000000019,1,0,0,0,"siliciclastic",528.549011230469
72,1.45960000000015,1,0,0,0,"siliciclastic",496.358703613281
73,8.40940000000038,1,0,0,0,"siliciclastic",483.230987548828
74,8.61470000000038,1,0,0,0,"siliciclastic",471.431396484375
75,8.84960000000038,1,0,0,0,"siliciclastic",460.966796875
76,8.93420000000038,0.998995375637215,0,0,0.00100462436278516,"siliciclastic",448.5751953125
77,1.03709999999974,1,0,0,0,"siliciclastic",604.001525878906
78,1.18440000000013,1,0,0,0,"siliciclastic",565.260070800781
79,1.31360000000004,1,0,0,0,"siliciclastic",511.795501708984
80,6.70310000000037,1,0,0,0,"siliciclastic",496.443908691406
81,1.0215000000003,1,0,0,0,"siliciclastic",608.151977539062
82,2.09510000000036,0.999860310873867,0.00013968912613299,0,0,"siliciclastic",561.322387695312
83,3.00739999999986,0.961683595920365,0.0383164040796353,0,0,"siliciclastic",527.75537109375
84,3.23080000000009,0.902860326746166,0.097139673253834,0,0,"siliciclastic",494.950714111328
85,3.62940000000009,0.827118443947229,0.172881556052771,0,0,"siliciclastic",424.795288085938
86,21.3718000000008,0.444622571144849,0.555377428855151,0,0,"basaltic",402.05859375
87,22.6983000000008,0.419337756794943,0.580662243205057,0,0,"basaltic",385.477996826172
88,23.7235000000008,0.417465652929137,0.582534347070862,0,0,"basaltic",367.811187744141
89,24.5216000000008,0.406647860496172,0.593352139503828,0,0,"basaltic",353.863708496094
90,25.3241000000008,0.393761522657976,0.606238477342024,0,0,"basaltic",336.768005371094
91,25.7658000000008,0.387011316393936,0.611818140348656,0.00117054325740806,0,"basaltic",319.577514648438
92,26.0957000000008,0.382118746611235,0.613490590425013,0.00439066296375256,0,"basaltic",306.962097167969
93,0.743800000000489,0,1,0,0,"basaltic",448.110107421875
94,17.0013000000008,0.382349642999676,0.617650357000325,0,0,"basaltic",436.166290283203
95,17.1276000000008,0.37953017267629,0.62046982732371,0,0,"basaltic",423.974395751953
96,1.02180000000006,1,0,0,0,"siliciclastic",613.598388671875
97,1.25130000000007,1,0,0,0,"siliciclastic",583.872680664062
98,4.90490000000013,1,0,0,0,"siliciclastic",535.807983398438
99,5.23680000000013,1,0,0,0,"siliciclastic",512.063720703125
100,1.26650000000013,1,0,0,0,"siliciclastic",671.160095214844
101,2.24240000000013,1,0,0,0,"siliciclastic",650.545471191406
102,2.79789999999964,1,0,0,0,"siliciclastic",632.47021484375
103,3.02959999999977,1,0,0,0,"siliciclastic",609.881896972656
104,3.21120000000012,1,0,0,0,"siliciclastic",584.239318847656
105,0.949300000000078,0.844591435756484,0.155408564243516,0,0,"siliciclastic",530.397705078125
106,1.04859999999996,0.785558817369511,0.214441182630489,0,0,"siliciclastic",485.076812744141
107,15.2670000000008,0.420966919623777,0.579033080376223,0,0,"basaltic",475.801910400391
108,15.7271000000008,0.413327376663883,0.586672623336117,0,0,"basaltic",462.644287109375
109,16.1017000000008,0.403711470560908,0.596288529439092,0,0,"basaltic",447.411285400391
110,0.896100000000098,0.915169571215827,0.084830428784173,0,0,"siliciclastic",550.778625488281
111,0.983899999999867,0.844184167503038,0.155815832496962,0,0,"siliciclastic",508.404205322266
112,12.4889000000008,0.440598383262809,0.559401616737191,0,0,"basaltic",495.270111083984
113,13.2675000000008,0.41474197465467,0.58525802534533,0,0,"basaltic",484.950103759766
114,1.12269999999998,1,0,0,0,"siliciclastic",508.155487060547
115,1.25849999999987,1,0,0,0,"siliciclastic",479.861907958984
116,6.39089999999985,1,0,0,0,"siliciclastic",470.320495605469
117,7.59070000000033,1,0,0,0,"siliciclastic",463.077911376953
118,7.9540000000001,1,0,0,0,"siliciclastic",456.817901611328
119,8.58720000000034,1,0,0,0,"siliciclastic",449.589385986328
120,9.39270000000035,1,0,0,0,"siliciclastic",443.815307617188
121,9.53220000000035,1,0,0,0,"siliciclastic",437.876586914062
122,10.5304000000003,1,0,0,0,"siliciclastic",433.453796386719
123,12.6755000000001,1,0,0,0,"siliciclastic",425.384185791016
124,12.8293000000003,1,0,0,0,"siliciclastic",419.307098388672
125,0.876999999999669,0.799067843763227,0,0,0.200932156236773,"siliciclastic",429.808990478516
126,0.935700000000511,1,0,0,0,"siliciclastic",437.903411865234
127,0.706499999999647,1,0,0,0,"siliciclastic",450.104095458984
128,1.08129999999894,0,0.984882977686731,0.0151170223132692,0,"basaltic",389.013488769531
129,0.863500000000645,1,0,0,0,"siliciclastic",491.448791503906
130,0.952600000000645,1,0,0,0,"siliciclastic",471.02880859375
131,1.00880000000083,1,0,0,0,"siliciclastic",668.581787109375
132,1.51120000000107,1,0,0,0,"siliciclastic",642.406799316406
133,1.91790000000107,0.971710891523709,0.028289108476291,0,0,"siliciclastic",605.046691894531
134,2.22190000000107,0.891737856828599,0.108262143171401,0,0,"siliciclastic",555.218688964844
135,1.0048,1,0,0,0,"siliciclastic",492.622100830078
136,1.51210000000013,1,0,0,0,"siliciclastic",470.737091064453
137,1.81880000000013,1,0,0,0,"siliciclastic",451.540100097656
138,2.01130000000013,1,0,0,0,"siliciclastic",433.292510986328
139,0.900399999999868,0.949187664900552,0.0508123350994478,0,0,"siliciclastic",684.106079101562
140,1.07950000000011,0.832043962062109,0.167956037937891,0,0,"siliciclastic",628.9501953125
141,4.52680000000023,0.356457844285257,0.643542155714743,0,0,"basaltic",594.146911621094
142,4.90510000000023,0.331792320243857,0.668207679756143,0,0,"basaltic",570.722595214844
143,2.14790000000046,0.221252815415116,0.778747184584884,0,0,"basaltic",660.972290039062
144,2.36919999999986,0.207018113293207,0.792981886706793,0,0,"basaltic",628.351379394531
145,1.40099999999995,1,0,0,0,"siliciclastic",584.734619140625
146,1.71490000000007,1,0,0,0,"siliciclastic",560.64208984375
147,2.01749999999985,1,0,0,0,"siliciclastic",535.551574707031
148,3.02899999999961,1,0,0,0,"siliciclastic",519.418090820312
149,3.32919999999961,1,0,0,0,"siliciclastic",507.086608886719
150,4.05269999999961,1,0,0,0,"siliciclastic",491.583404541016
151,4.69999999999985,1,0,0,0,"siliciclastic",480.169189453125
152,1.48029999999972,1,0,0,0,"siliciclastic",560.553588867188
153,2.40190000000007,1,0,0,0,"siliciclastic",533.492370605469
154,2.86469999999983,1,0,0,0,"siliciclastic",510.576904296875
155,3.14160000000001,1,0,0,0,"siliciclastic",490.594696044922
156,3.27860000000007,0.999351920555482,0,0,0.000648079444518286,"siliciclastic",470.781585693359
157,3.7365000000001,0.960725546687914,0,0,0.0392744533120864,"siliciclastic",450.883697509766
158,4.10420000000036,0.882336099729077,0,0,0.117663900270923,"siliciclastic",418.535095214844
159,4.29780000000037,0.842590120644964,0,0,0.157409879355036,"siliciclastic",405.381195068359
160,4.39530000000038,0.823899124179913,0,0,0.176100875820088,"siliciclastic",393.574798583984
161,4.53170000000028,0.799100518681289,0,0,0.200899481318711,"siliciclastic",382.228210449219
162,1.0810000000004,0.700428943883312,0.299571056116688,0,0,"siliciclastic",696.23388671875
163,1.62880000000046,0.535625347484878,0.464374652515122,0,0,"siliciclastic",665.219787597656
164,2.45100000000084,0.424669139467063,0.575330860532937,0,0,"basaltic",642.528991699219
165,3.09890000000084,0.349490082015597,0.650509917984403,0,0,"basaltic",563.571411132812
166,4.15070000000061,0.264937498156714,0.735062501843286,0,0,"basaltic",486.252197265625
167,4.49080000000014,0.244873090228732,0.755126909771268,0,0,"basaltic",438.81689453125
168,10.5281000000005,0.150489703008137,0.849510296991863,0,0,"basaltic",411.122009277344
169,11.2678000000005,0.140610468968206,0.859389531031794,0,0,"basaltic",385.330810546875
170,11.4108000000005,0.138848340365274,0.859071403032647,0.00208025660207902,0,"basaltic",363.066711425781
171,0.940100000000064,1,0,0,0,"siliciclastic",599.703186035156
172,1.61120000000016,1,0,0,0,"siliciclastic",546.679077148438
173,1.89900000000021,1,0,0,0,"siliciclastic",519.22412109375
174,2.22830000000025,1,0,0,0,"siliciclastic",496.754089355469
175,2.39189999999985,1,0,0,0,"siliciclastic",475.506896972656
176,4.71199999999978,1,0,0,0,"siliciclastic",463.255310058594
177,5.03799999999991,1,0,0,0,"siliciclastic",450.732391357422
178,5.14119999999995,1,0,0,0,"siliciclastic",441.999114990234
179,12.2135000000001,0.917778225064854,0.0822217749351459,0,0,"siliciclastic",438.162109375
180,13.6503000000001,0.926432704909754,0.0735672950902456,0,0,"siliciclastic",432.279113769531
181,14.3104000000003,0.929826165014925,0.0701738349850747,0,0,"siliciclastic",425.696411132812
182,14.7102000000009,0.931733379004341,0.0682666209956588,0,0,"siliciclastic",418.987396240234
183,15.0094000000006,0.933094217745522,0.066905782254478,0,0,"siliciclastic",412.201110839844
184,15.2423000000007,0.934116527809428,0.0658834721905719,0,0,"siliciclastic",404.659698486328
185,15.6800000000007,0.927279824898745,0.064044365316987,0,0.00867580978426807,"siliciclastic",397.599700927734
186,16.3444000000006,0.910016919510702,0.0614409613182719,0,0.0285421191710265,"siliciclastic",392.6044921875
187,0.887299999999811,1,0,0,0,"siliciclastic",535.295715332031
188,1.20859999999956,1,0,0,0,"siliciclastic",504.662811279297
189,1.28119999999957,0.998715151182542,0,0,0.00128484881745829,"siliciclastic",478.561614990234
190,1.39579999999955,0.957479680768366,0,0,0.0425203192316344,"siliciclastic",457.665802001953
191,1.62039999999948,0.894572028126296,0,0,0.105427971873704,"siliciclastic",439.200988769531
192,3.36169999999981,0.897235576341166,0,0,0.102764423658834,"siliciclastic",430.098114013672
193,3.42159999999986,0.881528184763268,0,0,0.118471815236732,"siliciclastic",420.928405761719
194,0.79139999999999,0.361559600133834,0,0,0.638440399866166,"carbonate",402.699096679688
195,0.870000000000101,0.328894560397563,0,0,0.671105439602437,"carbonate",389.511505126953
196,1.04240000000003,0.274499489203635,0,0,0.725500510796365,"carbonate",377.902801513672
197,1.14500000000004,1,0,0,0,"siliciclastic",512.287719726562
198,1.85479999999985,1,0,0,0,"siliciclastic",492.808685302734
199,1.99650000000013,1,0,0,0,"siliciclastic",475.450408935547
200,1.03389999999992,1,0,0,0,"siliciclastic",526.644226074219
201,1.30309999999968,1,0,0,0,"siliciclastic",498.126403808594
202,1.46450000000009,1,0,0,0,"siliciclastic",474.664093017578
203,1.59550000000024,0.980781876485898,0,0,0.0192181235141019,"siliciclastic",456.504699707031
204,1.67440000000038,0.935661922246929,0,0,0.0643380777530709,"siliciclastic",439.284393310547
205,1.00910000000031,0.297765141489555,0,0,0.702234858510445,"carbonate",402.526702880859
206,1.19270000000017,0.25192823365237,0,0,0.74807176634763,"carbonate",392.122985839844
207,1.80040000000034,0.16689336697725,0,0,0.83310663302275,"carbonate",380.265991210938
208,2.06400000000043,0.145578884644301,0,0,0.854421115355699,"carbonate",372.192901611328
209,3.25380000000031,0.0969625094168289,0,0,0.903037490583171,"carbonate",364.631988525391
210,0.833500000000484,0,1,0,0,"basaltic",638.314025878906
211,0.895400000000603,0,1,0,0,"basaltic",570.927673339844
212,3.51920000000047,0.0563653542740841,0.943634645725916,0,0,"basaltic",501.548614501953
213,5.28250000000024,0.0917547692646255,0.908245230735375,0,0,"basaltic",465.692108154297
214,5.51220000000024,0.0879312377345491,0.912068762265451,0,0,"basaltic",438.396087646484
215,1.29530000000006,0.221055827900073,0.778944172099927,0,0,"basaltic",603.165283203125
216,1.4503000000003,0.197430610135119,0.802569389864881,0,0,"basaltic",503.626403808594
217,1.07249999999957,0,1,0,0,"basaltic",620.430114746094
218,1.39409999999969,0,0.999963284376918,3.67156230821838e-05,0,"basaltic",543.421691894531
219,1.66029999999934,0,0.980705152402239,0.0192948475977609,0,"basaltic",479.532501220703
220,0.705599999999602,0.89384589179916,0.10615410820084,0,0,"siliciclastic",547.993591308594
221,2.7484999999998,0.81504650138255,0.18495349861745,0,0,"siliciclastic",521.335693359375
222,3.15270000000029,0.783699409027046,0.216300590972954,0,0,"siliciclastic",499.925201416016
223,4.35690000000049,0.782554983389845,0.217445016610155,0,0,"siliciclastic",484.594696044922
224,4.67610000000061,0.785245044338163,0.214754955661837,0,0,"siliciclastic",470.572601318359
225,4.86950000000061,0.79377438172906,0.20622561827094,0,0,"siliciclastic",457.688598632812
226,5.15810000000061,0.805312877189205,0.194687122810795,0,0,"siliciclastic",447.134307861328
227,6.75990000000067,0.851445191767578,0.148554808232422,0,0,"siliciclastic",441.889404296875
228,1.07349999999938,0.865580197981749,0.134419802018251,0,0,"siliciclastic",547.958679199219
229,1.03759999999983,1,0,0,0,"siliciclastic",461.531890869141
230,1.13680000000015,1,0,0,0,"siliciclastic",438.254302978516
231,0.812999999999774,0.831551505882835,0.168448494117165,0,0,"siliciclastic",499.868011474609
232,0.999600000000064,0.0150278063571961,0,0,0.984972193642804,"carbonate",383.540100097656
233,1.04050000000012,0.0144370929693931,0,0,0.985562907030607,"carbonate",372.323211669922
234,0.823100000000459,0,1,0,0,"basaltic",629.168212890625
235,0.922300000000459,0,1,0,0,"basaltic",498.629699707031
236,2.22980000000078,0,1,0,0,"basaltic",445.298492431641
237,1.36550000000012,0.103419866479852,0.896580133520148,0,0,"basaltic",681.098571777344
238,1.93770000000011,0.0823093815715823,0.917690618428418,0,0,"basaltic",646.180297851562
239,2.37030000000011,0.0836860122184402,0.91631398778156,0,0,"basaltic",570.167724609375
240,1.00110000000031,0,1,0,0,"basaltic",561.025817871094
241,1.09130000000055,0,1,0,0,"basaltic",497.599090576172
242,1.48969999999971,1,0,0,0,"siliciclastic",458.464599609375
243,1.54089999999936,1,0,0,0,"siliciclastic",447.699188232422
244,0.763999999999586,0.551679528754134,0,0,0.448320471245866,"siliciclastic",406.693115234375
245,0.799099999999841,0.527447328204417,0,0,0.472552671795583,"siliciclastic",393.218811035156
246,0.720600000000116,0,0.99810049865318,0.00189950134681968,0,"basaltic",403.626892089844
247,0.880799999999833,0,1,0,0,"basaltic",461.756103515625
248,1.22489999999983,0,0.989291822938626,0.0107081770613735,0,"basaltic",402.585388183594
249,2.0007000000001,0.613741810529861,0.386258189470139,0,0,"siliciclastic",518.575317382812
250,2.04589999999998,0.600182433318892,0.399817566681108,0,0,"siliciclastic",499.259796142578
251,3.92720000000037,0.630253525429441,0.369746474570559,0,0,"siliciclastic",483.048095703125
252,4.02810000000037,0.618549216637954,0.381450783362046,0,0,"siliciclastic",468.5244140625
253,9.86670000000002,0.596693336482172,0.403306663517828,0,0,"siliciclastic",458.037506103516
254,11.9374,0.62587022713879,0.37412977286121,0,0,"siliciclastic",452.084808349609
255,12.0402,0.629064571140567,0.370935428859433,0,0,"siliciclastic",446.053314208984
256,13.7553000000001,0.675315205734998,0.324684794265002,0,0,"siliciclastic",435.905792236328
257,14.5254000000006,0.692529172996733,0.307470827003267,0,0,"siliciclastic",428.125213623047
258,14.8442000000004,0.699132539944673,0.300867460055327,0,0,"siliciclastic",415.096008300781
259,14.9662000000001,0.701585121770838,0.298414878229162,0,0,"siliciclastic",410.003387451172
260,23.3975000000009,0.809119061841929,0.190880938158071,0,0,"siliciclastic",408.722106933594
261,25.1926000000009,0.822720292841805,0.177279707158195,0,0,"siliciclastic",403.732086181641
262,25.8246000000009,0.82705882179962,0.17294117820038,0,0,"siliciclastic",400.250213623047
263,26.0480000000009,0.828542047352828,0.171457952647172,0,0,"siliciclastic",395.721984863281
264,27.4622000000009,0.837371486969241,0.162628513030759,0,0,"siliciclastic",389.307312011719
265,27.8589000000006,0.839687254322559,0.160312745677441,0,0,"siliciclastic",382.536804199219
266,28.1306000000007,0.841235638395438,0.158764361604562,0,0,"siliciclastic",374.447204589844
267,28.4354000000007,0.842937438877131,0.157062561122869,0,0,"siliciclastic",363.9130859375
268,28.6125000000006,0.843909593689708,0.156090406310292,0,0,"siliciclastic",355.944213867188
269,28.9768000000006,0.84185404124656,0.154128017950677,0,0.00401794080276359,"siliciclastic",345.835510253906
270,29.4105000000003,0.83315265782946,0.151855179291519,0,0.0149921628790202,"siliciclastic",338.84228515625
271,29.6791000000005,0.826326536621393,0.15048086871075,0,0.0231925946678575,"siliciclastic",331.884399414062
272,31.2266000000008,0.81527188356498,0.143023471993533,0,0.0417046444414872,"siliciclastic",328.736511230469
273,1.48960000000025,0.762310185118217,0.237689814881783,0,0,"siliciclastic",522.825500488281
274,1.66890000000013,0.71153750458363,0.28846249541637,0,0,"siliciclastic",499.5419921875
275,1.55709999999967,0.0285697750066617,0.971430224993338,0,0,"basaltic",654.427307128906
276,2.55689999999976,0.101778794428908,0.898221205571092,0,0,"basaltic",601.492614746094
277,3.0312999999995,0.235510478191355,0.764489521808645,0,0,"basaltic",556.844482421875
278,3.74929999999992,0.37159313885032,0.62840686114968,0,0,"basaltic",523.589416503906
279,4.40159999999966,0.464720591487512,0.535279408512488,0,0,"basaltic",498.329193115234
280,4.64620000000002,0.492900468230294,0.507099531769707,0,0,"basaltic",481.477600097656
281,5.71500000000001,0.587644740645311,0.412355259354689,0,0,"siliciclastic",467.938812255859
282,0.796300000000482,0,0.953876835752668,0.0461231642473321,0,"basaltic",397.623901367188
283,0.830099999999803,1,0,0,0,"siliciclastic",500.911193847656
284,0.878999999999777,1,0,0,0,"siliciclastic",481.977996826172
285,1.08490000000021,1,0,0,0,"siliciclastic",563.682800292969
286,1.45480000000027,1,0,0,0,"siliciclastic",540.365783691406
287,1.77979999999951,1,0,0,0,"siliciclastic",519.384216308594
288,2.36299999999929,1,0,0,0,"siliciclastic",496.235504150391
289,2.82980000000002,1,0,0,0,"siliciclastic",477.506500244141
290,3.06499999999972,1,0,0,0,"siliciclastic",452.111114501953
291,3.33069999999995,1,0,0,0,"siliciclastic",429.338714599609
292,1.33270000000026,0.842771447780737,0.157228552219263,0,0,"siliciclastic",520.742919921875
293,1.74159999999978,0.769422226802686,0.230577773197314,0,0,"siliciclastic",487.596588134766
294,1.93629999999978,0.753647875826034,0.246352124173966,0,0,"siliciclastic",458.144409179688
295,1.02610000000021,0.347344100937893,0.652655899062107,0,0,"basaltic",766.624328613281
296,1.39230000000018,0.519004368291479,0.480995631708521,0,0,"siliciclastic",712.989929199219
297,2.16320000000073,0.421084216378511,0.578915783621489,0,0,"basaltic",675.288818359375
298,2.57600000000071,0.51385457176641,0.48614542823359,0,0,"siliciclastic",644.999877929688
299,2.97580000000103,0.579168417524731,0.420831582475269,0,0,"siliciclastic",613.149108886719
300,3.53330000000099,0.638406457272437,0.361593542727563,0,0,"siliciclastic",578.242614746094
301,4.3082000000007,0.605796906739793,0.394203093260207,0,0,"siliciclastic",530.435913085938
302,5.48360000000118,0.484236284016598,0.515763715983402,0,0,"basaltic",493.005889892578
303,5.78360000000022,0.459118557132905,0.540881442867095,0,0,"basaltic",428.202209472656
304,7.0809000000007,0.375002907403556,0.624997092596444,0,0,"basaltic",394.505310058594
305,7.47600000000118,0.355184334809189,0.644815665190811,0,0,"basaltic",370.851104736328
306,7.79250000000071,0.340758176071052,0.659241823928948,0,0,"basaltic",353.528686523438
307,0.974000000000094,1,0,0,0,"siliciclastic",498.924285888672
308,1.3601999999999,1,0,0,0,"siliciclastic",482.753997802734
309,3.18599999999977,1,0,0,0,"siliciclastic",464.733489990234
310,3.56889999999926,1,0,0,0,"siliciclastic",449.454315185547
311,3.79639999999923,1,0,0,0,"siliciclastic",436.335205078125
312,3.93479999999931,1,0,0,0,"siliciclastic",423.082092285156
313,4.04729999999976,0.986520538376438,0,0,0.013479461623562,"siliciclastic",407.827087402344
314,1.38609999999977,1,0,0,0,"siliciclastic",515.054504394531
315,1.86699999999943,1,0,0,0,"siliciclastic",485.604187011719
316,2.42419999999985,1,0,0,0,"siliciclastic",462.187713623047
317,2.69619999999973,1,0,0,0,"siliciclastic",446.415100097656
318,4.5203999999999,1,0,0,0,"siliciclastic",434.811004638672
319,4.61470000000002,1,0,0,0,"siliciclastic",423.345611572266
320,8.28250000000038,1,0,0,0,"siliciclastic",415.618194580078
321,8.41750000000038,1,0,0,0,"siliciclastic",410.137908935547
322,1.05280000000022,1,0,0,0,"siliciclastic",483.310607910156
323,1.15769999999998,1,0,0,0,"siliciclastic",445.960601806641
324,1.10779999999969,1,0,0,0,"siliciclastic",502.982788085938
325,1.41069999999977,1,0,0,0,"siliciclastic",482.416412353516
326,1.00130000000013,0,1,0,0,"basaltic",429.178497314453
327,1.14579999999992,1,0,0,0,"siliciclastic",509.550994873047
328,1.36490000000013,1,0,0,0,"siliciclastic",484.843200683594
329,1.58610000000001,1,0,0,0,"siliciclastic",462.352905273438
330,1.69130000000037,1,0,0,0,"siliciclastic",446.216888427734
331,1.32980000000031,1,0,0,0,"siliciclastic",506.390686035156
332,1.91300000000013,1,0,0,0,"siliciclastic",480.682800292969
333,2.45639999999962,1,0,0,0,"siliciclastic",459.479888916016
334,2.65609999999968,1,0,0,0,"siliciclastic",440.785095214844
335,2.79959999999981,0.988943997610327,0,0,0.0110560023896728,"siliciclastic",419.949890136719
336,2.98309999999995,0.931396927548286,0,0,0.0686030724517142,"siliciclastic",400.987396240234
337,3.13250000000007,0.886975315105915,0,0,0.113024684894085,"siliciclastic",382.295989990234
338,0.793499999999899,1,0,0,0,"siliciclastic",408.705505371094
339,1.97850000000013,1,0,0,0,"siliciclastic",503.235290527344
340,2.40229999999959,1,0,0,0,"siliciclastic",480.420288085938
341,2.68889999999965,1,0,0,0,"siliciclastic",459.19970703125
342,3.05240000000001,1,0,0,0,"siliciclastic",440.968994140625
343,3.57030000000013,1,0,0,0,"siliciclastic",423.309906005859
344,0.729500000000012,1,0,0,0,"siliciclastic",396.574890136719
345,1.06099999999991,0.631093791554035,0.368906208445965,0,0,"siliciclastic",604.893981933594
346,1.62809999999995,0.551965141295112,0.448034858704888,0,0,"siliciclastic",559.799072265625
347,1.88760000000049,0.613439530356904,0.386560469643096,0,0,"siliciclastic",533.047485351562
348,2.23450000000031,0.606337640333397,0.393662359666603,0,0,"siliciclastic",509.938110351562
349,2.87020000000036,0.479811174972276,0.520188825027724,0,0,"basaltic",491.146911621094
350,3.29089999999995,0.524106059052088,0.475893940947912,0,0,"siliciclastic",474.457489013672
351,5.35329999999971,0.409593173174198,0.590406826825802,0,0,"basaltic",464.403106689453
352,5.47579999999978,0.416496470819161,0.583503529180839,0,0,"basaltic",457.470306396484
353,23.2104000000003,0.289272576040907,0.652791721400542,0.057935702558551,0,"basaltic",348.66650390625
354,32.7489000000009,0.217907856412742,0.613412968468495,0.168679175118763,0,"basaltic",342.772003173828
355,33.1354000000008,0.227030384388753,0.606257958650809,0.166711656960438,0,"basaltic",338.358795166016
356,33.8289000000014,0.24287643402165,0.593829535192633,0.163294030785716,0,"basaltic",332.302307128906
357,35.0757000000014,0.269789130334557,0.572721284623755,0.157489585041688,0,"basaltic",328.906494140625
358,35.6852000000009,0.282261066180819,0.562939256696823,0.154799677122358,0,"basaltic",321.201385498047
359,0.775099999999796,0.975832956257526,0,0,0.0241670437424736,"siliciclastic",436.537689208984
360,1.04829999999983,0.727059743197802,0,0,0.272940256802198,"siliciclastic",368.656402587891
361,1.08219999999984,0.704284539636158,0,0,0.295715460363842,"siliciclastic",359.060211181641
362,2.29699999999992,0.537160094823159,0,0,0.462839905176841,"siliciclastic",349.886993408203
363,1.06470000000049,0,1,0,0,"basaltic",683.90087890625
364,1.45050000000061,0,1,0,0,"basaltic",654.266906738281
365,2.19600000000084,0,1,0,0,"basaltic",623.264099121094
366,2.74520000000084,0,1,0,0,"basaltic",589.185791015625
367,3.47900000000109,0,1,0,0,"basaltic",505.382202148438
368,3.96100000000109,0,1,0,0,"basaltic",423.701812744141
369,4.72220000000061,0,1,0,0,"basaltic",383.173095703125
370,1.41240000000071,1,0,0,0,"siliciclastic",538.331909179688
371,1.72600000000055,1,0,0,0,"siliciclastic",512.49267578125
372,2.48670000000061,1,0,0,0,"siliciclastic",495.068298339844
373,2.96550000000045,1,0,0,0,"siliciclastic",473.594085693359
374,3.31430000000087,1,0,0,0,"siliciclastic",449.548400878906
375,4.07860000000132,1,0,0,0,"siliciclastic",430.206787109375
376,4.35060000000108,1,0,0,0,"siliciclastic",413.190795898438
377,4.62240000000043,0.987359799206878,0,0,0.0126402007931219,"siliciclastic",394.371795654297
378,7.32819999999945,0.954982478930682,0,0,0.0450175210693182,"siliciclastic",384.301788330078
379,7.8227999999995,0.935001777863711,0,0,0.0649982221362887,"siliciclastic",375.645385742188
380,0.944299999999655,0,0.994242806184466,0.00575719381553387,0,"basaltic",522.422729492188
381,1.08599999999954,0,0.895915790360265,0.104084209639735,0,"basaltic",457.751312255859
382,1.89539999999971,1,0,0,0,"siliciclastic",469.930694580078
383,2.25479999999947,1,0,0,0,"siliciclastic",443.372894287109
384,2.41559999999935,0.9886573412931,0,0,0.0113426587068999,"siliciclastic",419.722686767578
385,2.52539999999943,0.962082210506699,0,0,0.0379177894933008,"siliciclastic",394.150390625
386,1.08829999999983,0.433409913640303,0,0,0.566590086359698,"carbonate",368.061706542969
387,1.18670000000009,0.397471988720641,0,0,0.602528011279359,"carbonate",358.797607421875
388,1.54649999999996,1,0,0,0,"siliciclastic",500.140106201172
389,1.79709999999928,1,0,0,0,"siliciclastic",481.639495849609
390,2.3,1,0,0,0,"siliciclastic",462.466491699219
